0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.068236289,-0.279193266,-0.522014446,-1.06689295,-0.7745011,0.074963962,-0.785143873,-0.696709811,-0.67474523,-1.070124698,-1.80776235,-0.600182966,-0.834609551,-0.811600956,-1.185563563,-0.511397254,-0.988123064,-1.330700372,-0.749008239,-1.291362283,-0.447315678,-0.51447363,-1.793742189,-1.319266545,-0.890534181,-1.711115459,-1.176662274,-0.472223992,-1.813910737,-0.962050167,-1.047152563,-0.487224328,-0.920525694,-1.145204573,-2.190639265,-1.462687582,-1.152139779,-0.975869968,-0.827200242,-0.047357101,-1.373237229,-0.469225063,-1.349401332,-0.840253488,-0.62369927,-1.366331304,0.274815584,-1.829375094,-1.211659501,-0.802279894,-0.585917758,-1.100515793,-0.995819429,-1.378430483,-1.183060967,-1.587233293,-1.116496087,-1.733845467,-1.796415757,-1.169161558,-3.098945405,-1.13333703,-0.880244462,-1.291706243,-1.730409913,0.023024926,-1.471111486,-2.174210524,0.219105379,-1.745106713,-1.77919783,-1.369948244,-2.140563069,-0.630331487,-0.450161838,-1.236436154,-0.648440148,-0.656363929,-0.939144358,-1.024503613,-0.797006341,-0.347650611,-1.366022099,-1.873304951,-0.664418217,-1.924992246,-0.65295269,-2.5570855,-0.665825092,-2.057189695,-0.363550666,-0.241122041,-0.526489913,-0.207551088,-0.565670309,-0.687883414,-0.162441769,-0.967383584,-0.099097217,-0.473832884
-0.188603366,-0.408725173,-0.712980047,-1.377283719,-0.945837121,0.095627892,-1.263408305,-0.89384311,-0.411304842,-0.997572235,-2.06633624,-0.182642168,-0.897549847,-0.860473518,-1.063122152,-0.530270656,-1.032727939,-1.17146487,-0.753918812,-1.306651914,-0.328483454,-0.152676467,-2.449296213,-1.306996226,-1.098173311,-1.603481075,-1.524357706,-0.368564743,-1.611762471,-1.275608781,-1.153091138,-0.507145203,-1.219314337,-1.187616917,-2.361900417,-1.08962023,-1.314709292,-0.697609778,-0.879011509,-0.276912851,-1.339822597,-0.597082343,-1.535758421,-1.298846239,-0.813500062,-1.429821218,0.713553513,-2.064046586,-1.553575925,-1.050998572,-0.554411639,-1.138543193,-1.078790213,-1.709000136,-1.279109035,-1.556549222,-1.092462335,-1.916418769,-1.731959292,-1.406884138,-3.662051451,-1.176611461,-0.859234772,-1.858779893,-1.886045659,-0.281605022,-1.533750753,-2.273833238,0.132249707,-1.478929673,-1.566029133,-1.327509942,-1.871318194,-0.669357426,-0.525295626,-1.473236821,-0.541827696,-0.745492666,-0.674318065,-0.893050154,-0.895341163,-0.660325465,-1.747768503,-2.174921017,-0.841799231,-2.298930624,-0.611402424,-3.588597894,-0.913769587,-2.919645357,-0.544205231,-0.582172386,-0.716026164,-0.342307957,-0.980397096,-1.120483891,-0.291739785,-1.590425726,-0.513906962,-0.730280596
-0.289539768,-0.10467309,-0.670181182,-1.124909654,-0.907059023,-0.019001054,-0.913140006,-0.628151462,-0.66428775,-1.137097552,-1.570712418,-0.514552634,-0.86817619,-0.733608815,-0.706869952,-0.489785354,-0.79681686,-0.923380608,-0.879899812,-1.514476898,-0.546745584,-0.46372827,-1.800360221,-1.166880156,-1.198985207,-1.441663467,-1.381662168,-0.123749534,-1.488831245,-0.879680162,-0.963094559,-0.298025176,-0.922495321,-0.834926347,-2.674949324,-0.984764089,-1.19493028,-0.887183412,-1.001722015,-0.284496005,-1.013530815,-0.604391667,-1.759757566,-0.752301717,-0.777259103,-1.392043817,0.315998484,-1.725518431,-1.429608376,-0.560234048,-0.017390026,-1.405064784,-0.789166905,-1.012464271,-0.751638363,-1.262778402,-1.170547574,-1.837984571,-1.335933903,-0.636417277,-2.718169706,-0.941629982,-0.60538749,-1.216079539,-1.85856337,0.10694587,-1.680711218,-1.814857306,0.244899455,-1.765574196,-1.788813811,-1.048116493,-1.735523462,-0.706134891,-0.825171603,-1.35222715,-0.86755192,-0.78238799,-1.187423437,-0.792366161,-0.620819458,-0.501940131,-0.945750243,-1.524517002,-0.491130421,-2.270535312,-0.477726339,-1.992829868,-0.784208868,-1.365633823,-0.352473323,-0.277067897,-0.711454371,-0.188758078,-0.812863745,-0.80788118,-0.322049262,-0.650937991,-0.095896158,-0.337976503
-0.708306001,-0.334971309,-0.240919077,-0.704208038,-0.539010407,-0.664342587,-0.785887925,-0.388693897,-0.594353552,-0.861619472,-0.620768494,0.462387526,-1.119659407,-0.250089696,-0.787949817,-0.482557468,-0.246781268,0.148362117,-0.510914501,-0.972829829,-0.333564877,-0.84935853,-0.406619917,-0.085730376,-0.799132145,-0.496523253,-1.340812737,0.041439808,-0.756242404,-0.598515894,-0.309349545,-0.303986213,-0.678768586,0.214827336,-0.470144513,-0.579532488,-0.26514154,-0.524538778,-0.934670833,0.233179392,-0.4675458,-0.436213723,-0.697439755,0.182587736,0.522202922,-0.393265195,0.04012191,-1.11273619,-0.415056977,-0.269521778,0.340119482,-0.028621207,-0.627613393,-0.676486465,-0.349423493,-0.549357408,-0.685602442,-0.868533382,-0.411608961,-0.321782625,-0.422236319,-0.674167205,0.724256386,-0.343817878,-1.056711152,0.34797179,-0.436041324,-0.082471192,-0.264473037,-0.284891293,-0.979167595,-0.408966266,-0.180186223,-0.490255998,-0.687120023,-0.653248477,-0.902059594,-0.137689343,0.053397081,-0.172393228,0.057576807,0.275404005,-0.408979286,-0.602601181,-0.439442659,-1.007238781,-0.620494854,-0.860964886,-0.695385364,-1.126000446,-0.870512687,0.314734715,-0.469308897,0.249284035,-0.152555852,-0.400346808,-0.358635097,-0.180856494,-0.721693322,-0.518176757
-0.862219361,-0.476599035,-0.255848738,-0.402958793,0.142392538,-0.305887089,-0.421397197,0.072567769,-0.012945538,-0.417327279,-0.168517262,-0.504575151,-0.665105271,-0.025110215,-0.236311922,-0.387211961,-0.231205089,0.503884848,-0.296915578,-0.452174629,-0.266220615,0.101613352,-0.633943468,-0.366322463,-0.329744727,-0.295334487,-0.341895074,-0.205269811,-0.288279664,-0.085545287,-0.471310089,-0.016350876,-0.407117402,-0.228834512,-0.589957669,-0.080398334,-0.725890293,-0.375732026,-0.914561139,-0.332861248,-0.078093498,-0.00191359,-0.036502335,-0.358178577,-0.764608752,-0.376301407,0.4779783,-0.73993386,-0.406334733,-0.219999508,-0.648872331,-0.190257724,-0.771506234,-0.139073354,0.036789536,-0.848381993,-0.530156081,-0.544688445,-0.188029871,0.084824975,-0.495083673,-0.609019568,-0.286174936,-0.17543799,-0.471602391,-0.288578541,-0.304146688,-0.148042777,-0.393839943,-0.435934021,-0.411917285,-0.217141307,-0.390041807,-0.4098469,-0.177228328,-0.267309611,-0.075017815,-0.323408088,-0.05983636,-0.662723788,-0.148078187,-0.630078637,-0.634259183,-0.158250556,-0.137829432,-0.276176626,-0.186321346,-0.101109442,-0.265882166,0.055074658,-0.339372956,-0.363997482,-0.502396604,-0.144722543,-0.239899676,-0.167431975,-0.356409358,-0.282139081,0.04322942,-0.062856776
-0.67968706,-0.824729073,-0.445443401,-0.70071674,-1.084985738,-0.713183538,-0.846973203,-0.532856797,-0.127264566,-0.718366375,-0.243419096,-0.480223594,-0.551471607,-0.62437183,-1.337094411,-0.829391196,-0.740391843,-0.520189634,-0.580661836,-1.005737059,-0.588508106,-0.779264391,-1.372102656,-0.702538815,-1.169156656,-0.969608786,-0.901208636,-0.475513523,-1.219045512,-0.541311521,-0.639924967,-0.479462338,-1.368736381,-0.458660469,-0.848794131,-0.486042593,-0.636410779,-0.208368402,-1.002033042,-0.216020612,-0.919634716,0.160175928,-0.668584367,-0.879345815,-0.944084265,-0.898264133,-0.154094057,-1.097005588,-1.152503984,-0.935944048,-0.880251531,-0.369673697,-0.472014342,-0.778739692,-1.015443512,-0.775310012,-0.847531101,-1.094335358,-1.259399538,-0.564163413,-0.867310064,-1.137761935,-0.183117578,-0.656750976,-0.780768864,-0.012505927,-0.420848204,-0.665556536,-0.135743995,-0.687328308,-0.792824943,-0.900194118,-0.487402937,-0.938821875,-0.76948433,-1.089551104,-1.075252283,-0.853676349,-0.50314475,-0.17122347,-0.699493183,-0.419453282,-0.033984065,-0.845943795,-1.144436113,-0.907778878,-0.72462976,-0.824472141,-0.692360376,-1.179677064,-1.195931562,-0.943694865,-1.16910224,-0.31804545,-0.565972944,-1.169394971,-0.877107139,-0.949277477,-1.335887784,-0.575270904
0.221199911,0.405732485,0.488755043,0.235291537,0.695458619,0.150892088,1.102945258,0.267696151,0.786840932,1.379556766,0.901255235,-0.145469725,1.221557019,-0.110657291,0.051735305,0.262597588,0.536338256,0.064627563,0.355826145,0.704350359,0.705869266,1.298537174,0.638374239,0.903222438,0.733774911,1.152755029,0.761304026,0.150449344,0.200436805,0.911385354,1.030385334,0.109185531,0.901838766,-0.49210292,1.509479598,1.474610671,0.07032931,2.038397391,0.156762894,-0.137261823,0.687765346,-0.103888646,1.443342807,0.06950275,-0.585573928,0.026117342,0.018196965,0.070672231,0.952453899,1.148720079,0.140444869,0.208068554,0.017553723,0.705080337,0.302778764,0.558744125,0.283374184,1.626460235,0.806823033,-0.03522748,0.675316667,0.847521616,0.397666205,-0.258492725,0.733939954,0.064760576,0.615540258,0.193069287,0.169634606,-0.627772298,-0.160308549,-0.396572881,0.02296235,0.439400055,0.207957207,0.66253333,0.03028043,0.068515608,0.020758046,0.244838615,-0.326185349,0.460165982,-0.260877975,1.355149904,1.129249369,0.752548256,0.348086998,0.315388404,-0.239890972,0.024389551,-0.181428642,0.530464566,-0.502956873,0.166052339,0.882897165,-0.158288394,0.596835068,-0.165425877,0.55165393,0.200018187
-0.054653479,-0.261581788,-0.266755138,-0.568585959,-0.069950019,-0.009384692,-0.121344192,-0.325428762,0.061282937,-0.724630405,-0.228293375,-0.289015418,-0.327763981,-0.302766637,-0.503427712,-0.439112617,0.079564145,-0.182216028,-0.325053619,-0.420911148,-0.430349332,0.079098797,-0.223325545,-0.389088409,-0.186630654,-0.27798467,-0.287422971,-0.26169263,-0.532568768,-0.041897382,-0.251399283,-0.358159784,-0.55288964,-0.368091873,-0.586397766,-0.279583363,-0.462030281,-0.13773558,-0.239022315,-0.122673032,-0.062309549,-0.188084528,-0.204656339,-0.146247928,-0.268519334,-0.199917038,-0.400055528,-0.206176602,-0.377577041,-0.277668683,-0.33532463,-0.362747844,-0.189591932,-0.419202601,-0.26269894,-0.40563204,-0.350313335,0.078920612,-0.517104096,-0.054525313,-0.208546812,-0.583667136,0.026974662,-0.061184599,-0.639476536,-0.09641697,-0.290188161,-0.16953389,-0.040244799,-0.265627556,-0.09969531,-0.358163091,-0.103059975,0.166845289,-0.556750946,0.035126543,-0.11279462,-0.235784406,-0.189531279,-0.161598496,-0.293783468,-0.074885839,-0.322070026,-0.235269231,-0.344288878,-0.108865527,-0.04918271,-0.341456564,-0.343591345,-0.103344703,0.002664867,-0.254648957,-0.575368587,-0.373712356,-0.55797419,-0.259941672,-0.563520459,-0.127663004,-0.282366927,-0.129193275
-0.464151885,-0.182059258,-0.170737398,0.067276582,-0.318917477,-0.396428919,-0.177054563,0.00422771,-0.139385938,-0.527150986,-0.470216186,-0.346363945,-0.252280184,-0.189357789,0.179263988,-0.028721998,-0.107975765,0.139219132,0.067857404,-0.170849574,0.053121023,-0.260712578,-0.071751646,0.031726436,-0.205929607,-0.190022355,-0.07619132,0.017393088,-0.139992137,-0.177360208,-0.117657027,0.398590484,-0.29720418,-0.136906916,-0.191157144,-0.058538347,-0.150590158,-0.59779664,-0.529185659,-0.192642803,-0.562590982,-0.056381894,-0.58767753,-0.054012084,-0.024685332,-0.003113578,-0.159364365,-0.29603992,-0.4723029,-0.278552452,0.173840822,0.101003376,-0.239994025,-0.382034694,-0.28184457,-0.592809927,-0.360811458,-0.207236906,-0.425634919,-0.244282383,-0.219029992,-0.307722501,-0.241656644,-0.395996303,-0.499670231,-0.322987517,-0.396657638,-0.169665602,-0.003855929,-0.171638915,-0.141954256,-0.204049007,0.192873529,-0.116465211,-0.360448034,-0.206320891,-0.109929468,-0.312702562,-0.251669829,-0.367296094,-0.139782607,-0.028047847,-0.01321864,-0.079281047,-0.103455289,-0.48023596,0.122749692,-0.003409097,-0.024790694,-0.213211736,-0.228660854,-0.327569888,-0.035077246,0.272300613,0.184032172,0.062276256,-0.250819309,0.252498811,0.017226659,-0.363498943
0.414977026,-0.178343131,-0.014869164,-0.266439203,0.068497053,-0.149200611,-0.235180324,0.32314586,-0.620832527,-0.166000335,-0.446561249,-0.465110127,-0.491136736,-0.371404335,-0.641114348,-0.208636716,0.396644804,0.144927302,-0.075601866,-0.05875324,-0.564013996,-0.486599739,0.146250152,-0.958904208,-0.407402978,-0.512244898,-0.479839435,-0.159962259,-0.471551309,-0.172492149,-0.590253699,0.152518729,-0.473252132,0.186838292,-0.845895968,-0.311757162,-0.353459036,-0.337575513,-0.623949371,0.347193574,-0.505144495,0.555209924,0.616371244,-0.447334584,-0.339088707,-0.560598719,0.303107746,0.024041224,-0.086049575,-0.230655095,0.242571136,-0.246313548,0.006914949,-0.464790681,0.413341945,-0.371419693,-0.146897249,-0.488655817,-0.508291938,-0.033693392,-0.23345226,0.292357323,-0.175083868,0.46974006,-0.54906374,-0.475304166,0.840338021,-0.210902233,-0.073876473,-0.639668986,0.330074534,-0.188652676,0.243826484,-0.251865398,-0.215445323,-0.112107876,0.033432959,-0.655218203,-0.233417702,0.426983636,-0.302899783,0.002398795,-0.130530306,0.06486362,0.013440092,-0.072806163,-0.249317478,-0.434405262,0.092539226,-0.180733594,-0.048132424,-0.311860351,-0.055334688,-0.380118258,0.004626955,0.035417994,0.310333324,-0.29732877,-0.230982068,-0.47973476
