0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.6259902,-0.1968615,-0.1670713,-0.2408285,-0.5912247,-0.4412711,-1.1874389,-0.3348883,-0.6820362,-0.0576009,-0.3790405,-0.7926979,0.04022073,0.48659947,-0.2944632,-0.0375624,-0.248658,-0.3711701,-0.5871474,-0.1732914,-0.6490569,-0.3216759,-0.388969,0.46054676,-0.7130712,-0.0429434,-0.4302783,-0.7339573,-0.8855527,-1.1290178,-1.3159114,-1.0142621,0.27491925,-0.811765,-0.4046428,-0.4407363,-1.1878381,0.18453954,-0.6284717,-1.3223364,-0.7201081,0.14076562,-0.737123,-0.0085263,-0.9954871,-0.6848551,-0.5797509,-0.7835013,-0.3821143,-0.7248971,-0.9259134,0.46245145,-0.9598745,-0.1961602,-0.6766315,-0.5818912,-1.2623074,-1.1829389,-0.302767,0.34963341,-0.8212474,-0.6372118,-0.3636493,-0.7450126,-1.0006907,-0.0126715,-0.1471376,-0.3875145,-0.7515951,-0.4222345,-0.5184124,-0.7024062,-0.4171797,-0.5527998,-0.4551238,-0.6333955,-0.3918174,-0.4877875,0.11543719,-0.8661757,-0.2568758,-0.5586293,-0.6280825,-0.3363727,-0.7562286,-0.8329799,-0.2294656,-0.5641336,-0.6478816,0.14593402,-0.5710502,-0.4481934,-0.7609083,-0.2632649,-0.5524961,-0.288986,-0.155977,-0.6133499,-0.4889527,-0.1161959
-0.6659041,-0.0846314,-0.1149295,-0.0734283,-1.0309475,-0.5476039,-1.0071809,-0.0906232,-0.7059622,-0.0015115,-0.1835033,-1.20504,-0.5648946,0.38130908,-0.5829497,-0.4357875,-0.1630945,-0.9535844,-0.4517475,-0.2943119,-0.5268739,-0.3304187,-0.6376254,-0.8794032,-0.7231251,-0.2682913,-0.3746957,-0.130482,-1.0480239,-0.9123158,-1.3659469,-2.1511224,0.09002776,-1.1197711,-0.8035777,-0.7504048,-1.0599413,-0.4542979,-0.65442,-1.6061656,-0.8482069,0.57726662,-1.1169673,-0.1835435,-1.2613815,-0.9700029,0.00715667,-0.7213379,-0.4904909,-1.074039,-0.4550218,0.34741019,-0.8388847,-0.5255699,-1.1142313,-0.8846702,-1.6937801,-1.5384659,-0.6827067,-0.170817,-1.1406183,-0.1602974,-0.6911511,-1.0731323,-1.1187841,-0.4904024,-0.6869999,-0.8461296,-0.1127128,-1.238798,-0.5684126,-0.9038575,-0.5106293,-0.5973254,-1.1995295,-0.7433648,-0.3248545,-0.5005965,-1.0032839,-1.0253385,-0.3038318,-0.4725331,-0.5717215,-0.7462727,-0.744233,-0.8067664,-0.3982548,-0.4015436,-0.5832992,-0.1114007,-0.4236454,-0.5041876,-1.2558469,-0.3422535,-0.7413145,-0.171711,-0.4754274,-0.9332742,-0.724714,0.05157348
-0.4669657,-0.1889308,-0.0134671,0.09632185,-0.2186583,0.14271331,-0.9183975,-0.6964221,0.08529552,-0.3420584,-0.5846458,-0.3198398,0.17950866,-0.9585729,-0.6289136,-0.4753893,0.3972197,-0.6210334,-0.5714391,-0.7058278,-0.6413734,-0.366625,0.15924359,-0.3746315,-0.6973356,0.0537568,-0.4953276,-0.6407877,-0.3591912,-0.4102575,-0.3441903,-0.8462065,-0.8258253,-1.0682257,-0.4504296,-0.2363499,-0.1202568,-0.8105235,-0.5864289,0.35098012,-0.5569746,-0.1735073,-0.5947681,-0.3029659,-0.6655069,-0.2607028,-0.6925905,-0.5391651,0.21007481,-1.3580291,-1.3379242,-0.1589059,0.41790301,-0.59321,-0.8361943,-0.3161796,-0.7574222,-0.3974983,-0.347137,0.12078125,-0.6684631,0.07187051,-0.6113183,-0.2497092,-0.8376258,-0.8977941,-0.2354636,-1.1943326,-0.3413289,-0.6470941,-0.6328537,-1.3651142,-0.6827705,-0.4733121,-0.796278,-0.1626031,-0.4224689,-0.6749376,-0.4973956,-0.267474,-0.7993182,-0.1183162,-0.2501396,-0.9243195,-1.1641036,-0.7470505,0.10473221,-0.1973886,-0.9433194,-0.4248769,-0.2110174,-0.5353833,0.56095857,0.11833961,-0.5630847,-0.647627,-0.277374,-0.9560487,-0.2751193,0.28933004
-0.8095138,-0.3198945,-0.0017009,-0.0406877,-1.4427097,-0.6724381,-1.0792235,0.13191823,-0.5542934,-0.2381884,-0.1299945,-1.0929916,-0.4712894,1.65473555,-0.0113661,-0.3392002,0.12983605,0.2407215,0.04362432,-0.4974069,-0.059425,-0.1169211,-0.5705036,-1.5663202,-0.7999685,0.03593574,-0.3232292,-0.1489812,-1.3558813,-0.8912198,-0.9521453,-1.3940875,0.66282719,-0.2074692,-0.6070162,0.09411931,-1.4019223,-0.1226515,-0.3847738,-1.4026194,-0.9043511,0.42982327,-1.0214934,0.15197699,-1.6375618,-1.0069136,-0.3968727,-0.6288392,-0.7310427,-1.3045985,-0.4602221,0.16019436,-1.0097403,-0.4602618,-1.2471677,-1.2783494,-1.702441,-1.5904762,-1.1909275,0.17493869,-1.7781016,-0.6987703,-0.691886,-0.8041347,-0.8328035,0.33060159,-0.5755986,-0.5326432,-0.48429,-1.1568806,-0.3144902,-0.5538526,0.03676541,-0.5038015,-0.5964362,-0.5765897,-0.4635221,-0.7971275,-0.5568267,-1.2135534,0.26227246,-0.7524298,-0.2677844,-0.0245337,-0.1791468,-1.1658299,-0.3261599,-0.2821103,-0.3195674,-0.0590538,0.15032494,-0.0732491,-0.4509697,-0.1926932,-0.3292218,0.27078017,-0.1644764,-0.3014681,-0.7927319,0.24322586
-0.7595821,-0.0637606,-0.0788718,-0.0149297,-1.0588254,-0.7167948,-0.7317734,0.15238482,-0.6185036,-0.1771287,-0.0423315,-1.0195234,-0.2147536,0.85955068,-0.3778204,-0.191473,0.04749146,0.29261269,0.15960451,-0.4664879,-0.387436,-0.2537423,-0.3237039,-0.5091178,-0.3219659,0.03282682,-0.086483,-0.469121,-0.8033934,-0.5552481,-0.9377091,-1.0793745,0.64021837,-0.4727444,-0.4451971,-0.1476773,-0.5029242,0.00082914,-0.4575386,-1.7162645,-0.8207957,0.40742869,-0.8273955,-0.0957182,-0.4257244,-1.0386053,-0.2677122,-0.2459279,-0.1939588,-0.5689167,-0.2860572,0.32590807,-0.7250526,-0.206328,-0.5444667,-1.4611078,-0.9196487,-1.0708151,-0.9972707,0.16846317,-1.6458,-0.3947289,-0.5262432,-0.9107936,-0.9809447,-0.372792,-0.5417866,-0.4151104,-0.3587275,-1.0791422,-0.7775121,-0.3220909,-0.305993,-0.8040083,-0.4928475,-0.5107486,-0.5356145,-0.4939854,-0.9156163,-1.0123524,0.21318369,-0.4984553,-0.5131554,-0.3189259,-0.3746918,-0.8952315,-0.2783962,-0.2272954,-0.013512,-0.2606242,0.02378672,0.02923612,-0.9118271,-0.2390065,-0.1833989,-0.0341582,-0.3013968,-0.3974393,-0.3905107,0.2660735
-0.4865835,-0.0247627,-0.1829195,-0.0236818,-0.7368512,-0.4668677,-0.9750494,0.12430326,-0.4460249,-0.2567837,-0.0987825,-0.951581,-0.4549273,0.93337979,-0.1375121,-0.1864054,0.24883674,-0.4671911,0.01809885,-0.4219546,-0.4932856,-0.5598529,-0.3543452,-1.01487,-0.6372191,-0.1199783,-0.1984798,-0.0587127,-0.9638453,-0.9570376,-0.9711882,-1.2819076,0.22944861,-0.6237323,-0.6105813,-0.7365637,-1.1212272,-0.2912779,-0.4227416,-1.4138048,-0.9875914,-0.095516,-1.1990606,0.0177867,-1.0474761,-0.7387371,-0.432956,-0.6622278,-0.4423342,-0.788174,-0.0805272,0.02659889,-0.632832,-0.4113186,-0.6601187,-1.2434181,-1.5069203,-1.4831706,-0.5032573,0.19603858,-1.374441,-0.6400861,-0.7347438,-0.9371914,-1.1152102,0.33856422,0.0931084,-0.5663411,-0.3630404,-1.4217904,0.02904924,-0.5327656,-0.0050185,-0.5025285,-0.2476831,-0.5278133,-0.1275492,-0.3537533,-0.8124069,-0.9057262,0.05130298,-0.3020921,-0.6658578,-0.328349,-0.1949786,-0.5992595,0.23382866,0.01362725,-0.2817135,-0.3753922,-0.4150629,-0.3357175,-0.4084645,-0.3475938,-0.0498903,-0.1125395,-0.1827053,-0.8107671,-0.7059915,0.21896514
-0.8004651,-0.1585785,-0.1974969,-0.1829601,-0.8135955,-0.6978728,-1.2714107,0.04838603,-0.3991796,-0.2876481,-0.2876343,-1.0422482,-0.078431,0.7404011,-0.6094556,-0.3795014,0.05325594,-0.172975,-0.0476062,-0.3805096,-0.1439745,-0.2620096,-0.5239575,-1.254589,-0.8299329,0.09086204,-0.2477441,-0.1970218,-1.3748294,-0.9001869,-0.8040204,-1.6817797,-0.1836753,-0.671823,-0.4995777,-0.6967052,-1.1383931,-0.2528998,-0.3355351,-1.2867995,-1.0793273,-0.0757723,-1.6525192,-0.1766846,-0.9602062,-1.1408148,-0.3460802,-0.4844916,-0.2769633,-0.5916051,-0.3682157,-0.3397072,-0.8907452,-0.6356615,-1.0338515,-1.1309167,-1.3540449,-1.85427,-0.7793093,-0.1626922,-1.595482,-0.2613359,-0.9848468,-0.7870841,-1.1073713,-0.1981613,-0.4642324,-0.6794224,-0.5421906,-1.7272675,-0.6771497,-0.6968454,-0.1295974,-0.683375,-0.3346633,-0.6593602,-0.4210502,-0.4337387,-0.9644256,-1.291732,-0.0617973,-0.592614,-0.796168,-0.4599424,-0.4966165,-1.0999429,-0.0892858,-0.1388696,-0.5107383,-0.2959811,-0.2505276,-0.1514714,-0.757422,-0.4781967,-0.6272465,-0.3040628,-0.4639877,-0.9724642,-1.0312864,0.10793947
-0.5566787,-0.0966168,-0.3114905,-0.2752736,-1.0538788,-0.45226,-1.1147023,0.14488599,-0.1495784,-0.278877,-0.5118422,-0.6361845,-0.3375065,0.47908325,-0.5469318,-0.2542872,-0.050738,-0.4034964,-0.4305341,-0.4695482,-0.6458455,-0.253929,-0.5135382,-1.2417843,-0.7581368,0.00603881,-0.3781159,-0.2885029,-1.1097314,-0.6539273,-0.7128193,-1.3156073,-0.0716817,-0.4675902,-0.2924062,-0.2483373,-0.9856577,-0.448306,-0.8105643,-0.8296193,-0.7587204,0.00556366,-0.5231058,-0.0539619,-0.8524709,-0.81017,-0.2674915,-0.305591,-0.3727583,-0.8493676,-0.2052358,-0.4032007,-1.0991071,-0.3858159,-1.0783479,-1.337575,-1.3507365,-1.0221846,-0.3682459,-0.1619803,-1.2420456,-0.4023653,-0.7417904,-0.7277439,-1.3437071,0.41979789,-0.4222048,-0.8137121,-0.3626107,-1.0959188,-0.7952866,-0.7663045,-0.5605974,-1.0432996,-0.5627742,-0.5791101,-0.1474982,-0.2326462,-1.1981849,-0.9400846,-0.4329438,-0.7369882,-0.6515961,-0.7419828,-0.3128125,-1.1312149,0.11186105,-0.3237366,-0.4950692,-0.4764765,-0.311835,-0.3703486,-0.89795,-0.2464569,-0.5472309,0.04264939,-0.2431517,-0.888472,-0.3388857,0.09622283
-0.331653,-0.1160542,-0.2106001,-0.1083561,-1.2107507,-0.5649355,-1.401668,-0.0578513,-0.4668256,-0.0405622,-0.2222325,-0.6947266,-0.316902,0.5965266,-0.3479509,-0.1967768,-0.1058102,-0.2728632,-0.4170995,-0.6424982,-0.3699034,-0.4490688,-0.4149326,-1.1422632,-0.9989637,-0.1397521,-0.6399694,-0.0165043,-0.9596921,-0.9126081,-0.8863974,-1.3781531,0.15847064,-0.608634,-0.1830458,-0.0113965,-1.0696378,-0.4767246,-0.5861247,-0.8790318,-0.9120307,-0.3543187,-1.3351459,0.18211663,-1.3710686,-0.7846708,-0.3579179,-0.9712288,-0.2167041,-1.0510392,-0.532386,-0.2659298,-1.0802453,-0.3602331,-1.1526138,-1.1875959,-1.4601517,-1.48359,-0.9462638,-0.2504073,-1.442293,-0.4697821,-0.9866222,-0.8052828,-1.238064,0.36510011,0.13498798,-0.5888726,-0.295675,-1.5990273,-0.4178959,-0.9212495,-0.547569,-0.615234,-0.5176976,-0.5838487,0.04530944,-0.2050088,-0.9143739,-0.8922945,-0.1513987,-0.5446258,-0.5024922,-0.6057615,-0.3563538,-1.0706829,-0.2063886,-0.2214921,-0.3715662,-0.4490955,-0.1282548,-0.3894789,-0.8868273,-0.1423392,-0.5591224,-0.1525833,-0.1409182,-0.7115975,-1.1169612,0.24191388
-0.8343334,-0.1279725,-0.1808093,0.05405419,-0.7330787,-0.4466379,-1.2845993,-0.024758,0.02181326,-0.0399371,-0.3918546,-1.0615957,-0.0816313,0.53968631,-0.9459978,-0.4390599,-0.0452359,-0.6644037,-0.3542336,-0.6515478,-0.4870617,-0.4754631,-0.8317422,-1.0044213,-1.218695,-0.0923264,-0.4076112,0.00534528,-0.5943513,-0.8009298,-0.6655,-1.2480929,-0.0606968,-1.3367305,-0.6038237,-0.4004199,-1.1767568,-0.4726339,-0.7880222,-0.8297447,-1.0046452,-0.361567,-1.3099311,-0.155873,-1.2226722,-0.6812523,-0.368902,-0.9196904,-0.472677,-0.9298306,-0.3206206,-0.2607616,-1.0682348,-0.7238825,-0.9869418,-1.4100001,-1.42288,-1.7690408,-0.7531403,0.02878304,-1.5128438,-0.0534084,-1.1289859,-1.1557382,-1.0282702,0.38265782,-0.5529525,-0.6499033,-0.1512997,-1.3214241,-0.6905862,-1.0229636,-0.8363431,-1.2082466,-0.6398402,-0.8451846,-0.0147526,-0.2742037,-1.0209013,-1.1146382,-0.7770402,-0.7476605,-1.2818103,-1.1366247,-0.9012351,-1.6054443,-0.1697346,-0.2424514,-0.7068073,-0.195263,-0.4122088,-0.5627956,-0.7385871,-0.3285575,-0.6617926,0.08331582,-0.6072981,-1.0146037,-0.9496321,-0.0541415
