0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.226480693,0.094495413,0.768307066,-0.131875233,0.331927368,-0.222016621,1.288948839,0.15448876,1.474764061,0.323160783,1.339523915,-0.390941861,-0.050460906,2.128833438,0.831873017,-0.26724486,-0.572061712,0.537236781,0.208132419,0.369325448,-0.287214152,0.169721723,0.262129094,0.149256234,0.380221134,0.449499998,0.10332635,-0.2160569,-0.64211265,0.98196367,-0.111049496,-0.475150291,-0.035041286,-0.721080561,0.801906709,-0.417136165,-0.706955154,-0.501189948,0.010714093,0.125415611,1.095750445,0.138391242,0.89503479,-0.139260816,-0.532333877,1.313722862,0.295840078,-0.71782746,0.03100308,2.941531963,0.380192439,-0.362633948,0.224452935,1.518898144,0.361475031,1.789145268,-0.433524965,0.926112811,0.357072572,2.410005293,0.435518964,-0.240792082,-0.635885606,-0.068004679,-0.045937218,0.148357803,-0.369258061,-0.381549259,-0.286928919,-0.610745484,0.47445881,0.177538632,0.231518212,-0.15115719,-0.154449125,1.364230094,-0.376840236,0.824316359,0.169374914,0.048823098,0.15395896,-0.087515886,0.280763142,-0.322036603,0.617744297,-0.619191285,-0.362528788,2.789632993,-0.241874758,0.075140641,2.351684744,-0.643009096,0.33988791,0.37535002,0.802344229,-0.346844684,-0.601921711,-0.335598417,-0.827107196,-0.890746767
-0.553352661,-0.316426459,0.972603636,-0.520251853,0.879630208,-0.085999251,2.69228428,-0.009850317,2.433903103,1.072801829,1.099589766,-0.460300542,-0.035490559,5.843374216,1.896347008,-0.961384905,-0.341267403,1.049032683,2.31474472,1.127767554,-0.469085127,1.502715811,0.480595576,1.044550404,0.151019268,0.876956,0.02225661,-0.693336527,-0.579917382,1.9702238,-0.466464249,-0.154296642,0.116095347,-1.195716331,2.097524068,-0.25293926,-0.897496133,-0.41539607,1.302999931,0.027270692,3.014868366,-0.002048474,3.468310251,0.050704135,-0.376876041,2.908709866,0.225417225,-0.302795231,0.004494243,7.389474233,0.55688649,-0.088507101,0.129533248,3.647326833,0.671368713,4.458616383,-0.196707007,1.306571993,1.54308876,5.221343116,1.691626836,0.039258448,-0.408456014,0.266746138,0.105886725,0.315060375,0.003265602,-0.449266737,-0.517640508,-0.445960839,0.59552747,0.674232121,-0.090700509,-0.521489342,-0.240579808,3.819495358,-0.168908858,2.236844092,0.461991425,0.22031007,0.078114057,0.187022522,-0.004095364,-0.4870412,1.850868818,-0.739726845,-0.444808207,4.381938664,-0.547319779,0.768289623,4.34058558,0.381435021,0.497224196,1.31226652,2.568516949,-0.004949244,-0.334813678,0.336675082,-0.347449616,-1.422775249
-1.212678558,-0.589393722,-0.328524095,-0.303913396,-0.197479761,-0.264544642,0.97130655,-0.446925589,0.67578863,-0.082862884,0.035878736,-0.278497271,-0.79446683,3.394894791,0.679942272,-0.335027093,-0.713794025,0.134542878,-0.083785183,0.019036076,-1.020045189,0.444022049,-0.732784497,-0.235349,0.065353791,0.526324942,-0.490538087,-0.222500927,-1.138115613,1.118199868,-0.478041698,-0.29541274,-0.611113465,-1.005735292,0.816339161,-0.247888037,-0.974800561,-0.8341042,0.032794513,-0.095648647,2.024058713,0.088708423,0.872210583,-0.64330521,-0.457771692,1.635750409,0.086290184,-0.62652473,-0.271664908,3.46197807,0.09958943,-0.598588648,-0.43635039,1.724869082,-0.146575968,3.496055314,-1.127329772,-0.340345294,-0.075521656,2.965181733,-0.256713224,-0.759850862,-0.897251296,0.125652485,-1.106922154,-0.206157982,-0.247701084,-0.632043019,-0.359931304,-0.740869871,-0.150989882,0.121286189,-0.133992157,-0.570582542,-0.330227313,1.173845387,-0.277675716,0.531170986,0.089959938,-0.17242561,-0.43037578,0.147677093,-0.36461752,-0.232259944,0.647469532,-1.588897042,0.032206891,3.417599208,-0.939006008,-0.089428496,3.230606541,-0.768474636,0.008381279,0.58254082,1.555008998,-0.579016646,-1.111422,-0.52776719,-1.000848108,-2.026821098
2.395909546,1.119324753,3.938224712,0.12165917,0.296528275,-0.257639626,0.224524177,0.071736956,0.595154439,2.193126673,1.282482201,0.156148492,2.017172908,0.358020848,0.883403986,0.587567507,2.782632576,0.276568715,3.991840043,0.282402024,4.45321462,0.144893577,3.058007739,0.198919542,0.282653323,0.107885579,2.111432938,-0.251416796,2.8007383,-0.31729376,1.031552984,-0.096828389,2.492280318,0.042883642,0.750560853,1.405439221,-0.38732588,1.345901896,-0.122795577,-0.018493973,-0.103097988,0.093379071,-0.256441944,0.183065591,0.08450603,-0.161642643,0.130142695,-0.104503395,-0.176554771,0.008097113,0.086433271,0.009614455,0.344458789,0.161395158,1.902250366,-0.179761007,2.584544852,2.465776513,1.280519146,-0.299842719,2.936602784,2.044941317,0.213105624,0.388966522,2.755491312,0.113444024,1.053587356,0.426756113,0.215830593,0.247805489,0.234689839,0.120534045,-0.009810598,0.255385596,0.180158627,-0.133634588,0.082527791,-0.382390534,-0.010225979,-0.193244097,-0.110045153,0.14620251,0.156344547,-0.104023142,0.297341341,1.388451089,-0.015204979,-0.237174044,0.338435234,-0.237726603,0.330721358,0.740744868,0.353390304,0.125540205,0.126193011,0.364813385,4.116575976,0.906872554,2.479800788,7.323387992
0.337755007,2.501021442,1.095902927,0.092551,0.129418549,-0.004303019,1.019795158,0.370337816,2.396213054,1.233052391,2.450814094,0.441013221,1.014110434,1.876475189,1.584792788,0.577711095,0.112815461,2.45484014,1.392059999,0.992775256,0.953905571,1.514797874,0.74196599,1.232913662,0.620932977,0.616252522,0.48838863,0.345765457,0.297890012,0.75170075,0.05008458,0.241207306,-0.069008984,0.096106833,0.835651045,0.112826977,-0.367701741,-0.299295711,0.517406321,-0.046683846,0.282529566,0.020866175,0.463909816,-0.393444857,-0.50486757,0.081080267,0.680676029,-0.508483883,0.023569654,1.715447099,-0.140788347,-0.393174593,-0.558319426,0.719876525,0.398549483,0.112924726,-0.325956286,0.214558283,0.113184227,1.554903867,0.547486725,0.07133543,-0.135357289,-0.333697977,0.254820923,-0.203687377,0.052081557,-0.375536471,-0.38670527,-0.194830678,-0.091769902,-0.383859928,-0.054012012,-0.328917045,-0.448212493,0.201615323,-0.398569695,1.045585874,0.168413843,0.054940188,0.09750606,0.389362496,0.1561127,-0.246913472,0.76427201,-0.161705817,0.401718659,1.183579306,-0.250327321,-0.097152972,1.214108468,0.277239732,0.598224079,0.245078468,0.508527434,0.11946459,0.441649126,1.018484112,-0.13049297,-0.897966281
-0.356974349,0.348388435,0.28593149,-0.389276176,-0.049931066,-0.116153914,0.649827926,-0.024388443,0.755768827,0.769785985,0.917858833,0.072339047,0.222475729,1.253250664,1.330423167,-0.281652829,-0.151275744,1.161591457,0.590570914,0.603255072,0.193204021,0.552747631,-0.15763067,0.252648917,0.171714576,0.280904831,0.069400867,-0.007860648,-0.23657424,0.280053081,-0.147925008,-0.006287024,-0.214208133,-0.204958387,0.480900084,-0.191862668,-0.280307169,-0.231643995,0.440389928,0.084207099,0.580114091,0.202224757,0.549024152,-0.166142575,0.057284891,-0.093537843,0.127038776,-0.106954231,-0.367792848,1.036030565,0.001738113,-0.212128509,-0.417218798,0.282983715,0.256087961,0.666560992,-0.604686962,0.320574778,0.508206169,1.578172959,0.279016777,-0.229084802,-0.715112367,-0.114002921,0.159195516,-0.12388544,-0.336692077,0.003959529,-0.102616099,0.120464631,-0.030451646,-0.086405521,-0.318321984,-0.398451154,0.140314101,-0.083874286,-0.341579218,0.955797211,0.62122168,-0.225783155,-0.129064006,0.138718669,-0.013622567,-0.635492278,0.780339726,-0.042460436,0.679691406,0.641051533,-0.162581737,-0.190145661,1.753298369,0.354428611,0.278533285,0.183417255,0.023485513,0.138178849,0.193385396,1.430174002,-0.491412362,0.166908451
-0.177842848,0.357867782,-0.150677289,0.193683808,0.1185717,0.291979548,-0.008318306,0.219649663,0.216186685,-0.198449816,0.338832946,0.699645284,0.049341956,-0.137247502,-0.047579087,0.567760122,0.245315311,0.054914512,-0.037914751,0.128612973,0.443659309,0.440809009,-0.438900885,0.051465636,0.124983787,-0.055526701,0.225927608,0.522270015,0.011828366,0.344479455,-0.195829875,0.218799914,-0.101477188,0.277744591,-0.490836615,0.410447011,0.305341527,0.420022995,-0.072884206,0.752120712,-0.18465868,0.869009327,-0.510108302,0.282815395,0.366782398,0.122240182,0.101835588,-0.263619595,0.034327179,-0.097124199,0.205037611,0.061923019,0.284441711,-0.588510899,-0.001929464,-0.23167343,-0.485955172,-0.446540883,0.299528989,-0.151654609,0.092671309,0.004518644,0.080337491,0.023857553,-0.087096393,0.144255039,-0.381983187,-0.185171477,-0.122310909,0.161119546,0.06507156,0.182310976,-0.10910609,0.07932636,-0.063549827,-0.393652515,0.15625937,-0.263386956,0.154022956,-0.00099821,-0.151768407,0.206793608,0.323700409,-0.361150385,0.035774492,-0.199185667,-0.031105116,-0.299980744,0.148494889,0.186461804,0.047040131,0.260479884,-0.086768402,0.102229132,-0.228861619,-0.202982863,-0.146723425,-0.379147538,-0.079100535,-0.279564688
0.109435501,0.568769349,1.440013991,0.43882009,0.178609158,0.339485211,1.146869902,0.31318581,0.773383305,0.944770122,1.254022988,-0.076107417,0.387692723,1.630759724,1.233754867,0.287237825,0.140313224,0.638972196,1.204329707,0.476706831,0.491016907,0.517157045,0.401594744,0.899541356,0.16644164,0.425947022,0.549760087,0.337586102,0.544470682,0.78904749,0.476659468,0.11844181,0.543111615,0.098906705,0.808915182,1.022149499,0.533303038,0.347292545,0.638442786,0.118313946,1.414851401,0.07819916,1.745284612,0.065331731,0.143933508,0.985071251,0.066591488,0.153924413,-0.163711038,2.53271541,-0.129898,-0.247656668,-0.144510922,1.123605722,0.496627147,1.45615332,0.065645026,0.849496478,1.084435016,2.608470802,0.943309972,0.238854054,0.115642274,0.133712148,0.093877725,0.322869293,0.412467617,-0.011924412,-0.20032426,0.335689767,0.113631763,0.22550142,-0.103097844,-0.144984931,-0.472746897,1.248370406,-0.283888006,1.067657149,0.482662845,-0.016730781,0.215823043,0.320088633,-0.012646269,-0.255898806,0.640556722,0.21031043,0.134900526,1.327814048,0.30434468,0.338177121,1.664497408,0.538784776,0.813470572,0.020410423,0.916584467,0.260793685,0.649121337,0.558121182,-0.093461846,0.286792776
-0.382654577,-0.08156244,0.279765629,-0.170025346,0.113235892,0.008592549,0.623095511,-0.524292394,-0.063847955,-0.175390258,-0.133479324,-0.537928825,-0.002944536,1.12927579,0.483516887,-0.094449256,-0.155262218,-0.389540402,0.20967187,0.171021377,-0.704201761,0.035052471,0.318444514,-0.239506499,-0.27928186,-0.139006614,0.050948639,-0.146797425,-0.195894174,0.254101388,-0.077925444,0.070852247,0.0265037,-0.663225354,0.715126428,-0.076304315,-0.233310817,-0.055522763,-0.009223775,-0.161571805,1.108099031,0.050489546,0.038482561,-0.074736097,0.300729963,0.469853759,-0.003614618,-0.199457452,0.601905812,1.441570473,0.108156383,-0.010125225,0.043694561,0.667567813,-0.022805145,1.078100523,-0.369641729,0.268387865,0.472833305,0.999806222,0.002138835,-0.073705407,-0.383522549,-0.272262523,0.077599849,0.180482825,-0.398145164,0.202478439,-0.060122127,0.071572921,0.1181934,-0.233421067,-0.211121546,0.086242509,-0.195680484,1.165113714,-0.224333963,0.19453826,-0.085086092,-0.421969548,-0.081999774,0.006061427,-0.113475106,-0.403625053,0.195794907,-0.25791523,-0.199132639,1.06917095,0.164051447,-0.275732402,1.474851897,0.222297218,-0.01594331,0.301401677,0.533395475,0.134956998,-0.024648239,-0.046110608,0.117268181,-0.265426224
0.279906696,-0.403583936,0.625824667,-0.161904947,0.036705532,-0.083374037,0.914063022,-0.294977152,0.06787422,0.52729904,-0.100018168,-0.352922364,0.33780924,1.570618078,1.225853993,0.648249988,-0.005078821,0.233499,0.734910967,0.435758532,0.21586963,0.36327735,0.736618514,0.132805836,-0.27606675,-0.131665895,0.268248624,-0.044191425,0.573903274,0.344988799,0.218040325,0.058062793,1.106049589,-0.481753321,1.063247179,0.548412549,-0.187512656,0.155362527,0.337788479,-0.048381922,1.26514926,0.082530193,0.870503293,-0.605008587,-0.045512816,0.442002354,0.091617309,-0.223279854,-0.379309713,1.963052554,0.200243725,0.365808081,-0.289949614,0.968251389,0.400566682,1.049942973,0.491278073,0.459065351,0.443387231,2.081274307,0.531512119,0.246670342,-0.451670927,0.042464468,0.747944756,-0.005500272,0.282116214,0.173193779,-0.27912605,0.231269196,-0.285923617,0.066540488,-0.102170792,0.098766698,-0.173003108,0.996409918,0.522050485,0.268736593,0.095905471,-0.058608625,-0.132163921,0.103051781,0.456576276,-0.342252512,0.812887865,0.328663096,-0.026086687,0.715630842,-0.121848699,-0.266459815,1.493466344,0.501886919,0.65057349,0.275765536,0.807292293,0.219130949,0.475781673,1.413079139,1.077569014,0.452248358
