0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.91534467,2.07897611,2.28256097,0.079587,0.63823539,0.11397225,2.4141663,1.60787435,2.09686136,2.68983585,1.97226817,-0.262591,2.08891413,2.90397987,2.39484343,0.14777317,1.57976205,3.28803512,3.12446298,0.71215363,2.70475926,2.12861137,3.81530605,1.46384487,0.8945627,2.5088614,1.43220143,-3.13E-05,1.23547888,1.43725114,2.67672446,-0.4642317,3.22416744,0.48394329,3.34260401,2.39501024,0.15578527,1.6008933,2.03424259,0.14493491,1.79510368,-0.0227667,1.40473624,0.0951521,-0.3060769,1.99327565,0.16631339,0.31589058,-0.2082377,2.19185352,0.29747534,-0.1300776,0.08008999,2.81829974,3.91130527,1.33846814,2.95454379,3.93633304,1.70534627,2.61860645,3.81707645,1.87162854,0.01519488,-0.0829027,2.11167769,0.25385898,2.47721293,-0.1274404,0.19862146,-0.2252352,0.03315047,-0.0966888,-0.4694294,0.17767592,-0.095267,1.50390841,-0.137271,1.51271893,0.59876719,-0.0912725,0.13797899,0.09166075,0.53393256,1.09375878,2.31042336,5.00194514,0.36148667,0.59953428,0.44864227,0.01730523,2.4924297,0.67727627,1.29969075,0.02610986,0.58446393,0.32196518,3.05229416,1.61070235,1.29147732,2.49086146
1.2302294,1.55169559,1.82832139,0.08876909,0.52813248,0.17446131,2.02989442,1.56267269,2.14978636,1.84072505,1.33451592,0.05501022,1.44784705,2.01030813,1.5034864,-0.2391233,1.21132735,2.48159968,1.64688259,0.70630581,1.60856031,2.03846804,2.51112844,1.37307666,1.31932894,2.42549981,1.67001152,-0.0600905,0.79749753,1.69746847,2.27882135,-0.2512656,1.68206642,0.03357152,1.79137691,1.21030009,-0.1288876,0.84584962,1.95044103,0.10692688,1.75576179,0.1457914,1.57305036,0.03775986,-0.3314667,2.16302721,0.10000222,-0.0022014,-0.3487685,2.01186525,0.32574905,-0.5349499,-0.4691446,2.96180333,2.30625554,1.87131169,1.47563817,1.98588077,1.7403079,2.16183065,2.31216341,1.22519783,-0.0164165,0.31386042,1.35639494,0.13495522,1.25409798,-0.3018385,0.05543386,-0.1850463,-0.0482397,-0.6250501,0.05878755,-0.0039785,0.1902566,1.37743325,-0.1706044,1.76536535,1.58061186,0.31370101,0.09102387,0.07142433,0.29539306,1.17707624,2.07684621,1.4489386,1.83305591,1.15519583,0.1008749,-0.1513193,1.83589949,0.05198276,1.21775106,0.53975428,1.20926708,-0.3740802,1.84065325,1.56737755,0.61140552,1.19932792
0.28932436,1.73795854,1.10723955,0.38830796,2.21777938,0.20382979,1.50568474,1.07798727,0.92277174,1.53559754,1.260461,0.01569773,0.76102868,1.28024425,2.09094647,1.18681829,0.54662352,0.79127089,1.34447088,0.87077047,0.74717777,1.1141997,1.51603484,0.45392006,0.32718936,0.93170388,0.9820623,0.54177461,0.11874676,0.40202745,1.37277822,1.4430474,1.34071381,0.21207624,1.5444974,0.59749432,1.14069493,1.16923103,2.08527565,0.15418899,1.07214742,0.22431639,1.07025409,0.04168108,1.85489068,0.59891399,-0.0862,0.23546701,0.00362176,0.7612068,0.52512787,0.65920322,0.05273981,1.52666471,1.32989591,1.2959183,0.92556778,2.4882746,0.96391835,1.27337882,2.30456585,0.58528758,0.19409432,0.15096732,0.92582108,0.17521386,0.43811839,1.5843854,0.64510922,1.7933531,-0.1080237,1.16532039,0.17260042,0.02609918,0.34634009,1.03284054,2.64292939,1.093036,0.621094,0.14052811,0.19390459,-0.0666301,0.21108181,1.22553246,1.84950934,1.96549577,0.78337573,0.29675259,0.14942747,0.06094342,0.75985905,2.28725673,0.90032059,-0.0294073,0.71319575,1.48430511,1.89338273,1.48588621,1.22283017,0.33237669
1.47620735,1.37496225,2.27267636,0.8773411,1.52518502,0.48343068,1.43005609,1.33755588,1.13797169,2.05905382,1.07858882,0.32074462,1.65095723,1.98902849,2.04660666,0.28677002,1.78550185,1.00819809,1.89157024,0.96920214,1.59611161,1.23849227,2.59548596,0.8577717,1.35232447,1.78927804,1.09001031,0.13139746,0.90990711,1.36249194,2.00271535,0.52836163,2.48819816,0.08349438,2.23122998,2.38579657,0.56943404,1.48438073,1.33962353,0.08514407,1.4387238,0.26597666,1.62649649,-0.0339751,0.85988518,1.07700648,0.31854766,-0.0566368,0.656172,1.39228569,0.46983268,0.00055365,-0.1627919,1.59228406,2.22146462,1.49110991,2.20781213,2.22253148,1.48672419,1.12032247,2.06176356,1.14371224,0.2392251,0.12621179,2.04875631,0.25322267,1.99422618,0.71634983,0.31059174,0.74771087,0.52877883,0.26480883,-0.0490709,-0.1279612,-0.0317797,1.46688651,1.10758735,0.82476364,0.84869925,0.34730024,0.46697976,0.53113727,0.23036529,1.42651348,1.96267818,2.37968905,0.77537428,0.88636651,0.43737507,0.35609129,1.33370543,1.23210677,1.13648341,0.20669101,0.87651804,0.90779924,3.03176322,1.30005344,1.27096309,1.92410077
0.74531645,1.48644117,1.78515336,-0.2691959,2.04565892,0.16486374,2.34577557,1.37454967,1.04615754,2.10667263,2.66838554,0.20143557,1.87096916,1.41837998,2.50693581,1.43343966,1.07181409,0.35900159,1.26248553,1.89217808,1.06678069,1.01461787,1.17825592,1.24657837,0.15236642,1.73642868,1.71835221,0.06861907,0.69046475,0.37155529,2.54557444,1.38638149,2.53967042,-0.0167417,2.30421256,1.40647989,1.92740031,1.77184132,2.28927195,0.2833173,1.72063256,0.05320153,1.52561411,0.05696924,2.02551033,0.1021454,0.13021516,0.356943,0.23184366,1.01111753,-0.0566754,1.07891603,-0.2025769,0.50496618,1.69200883,2.26282198,1.27485884,3.34529608,1.2405058,0.67737951,2.71898551,1.09191461,-0.081897,0.25057586,1.05823542,-0.299728,1.08628043,1.40258217,0.23674785,1.52893868,0.15973722,1.93169083,-0.0903673,0.03854258,-0.2172829,2.41917383,2.00303276,0.68208015,-0.4620684,0.12572637,-0.2583588,-0.0582247,-0.3381262,1.20481421,1.92827568,1.69533645,2.36E-01,0.07241033,0.20677676,-0.1935199,0.51173278,1.62740522,0.52721378,0.10111233,0.17601823,1.83482574,2.31163336,1.91170677,1.60048753,0.6661112
0.12746237,1.56663138,1.07794047,-0.2311573,1.75959055,0.29337101,1.20941749,1.1002388,0.24733211,2.11184706,1.4306746,-0.452,1.83004252,0.61592171,1.72567548,1.28301273,-0.1495027,0.40986152,1.01787757,1.74913765,0.04252449,0.72048683,0.64532455,0.5902707,-0.0488724,0.64681433,1.3563306,-0.0135386,-0.3662338,0.22158695,1.64819104,0.96703217,0.81810309,-0.4123895,1.94318337,-0.47447,1.97042906,1.41822855,1.47646982,-0.1282621,1.8326725,-0.3631444,1.46684137,0.03889614,1.5572125,-0.044932,-0.0484098,-0.017415,0.44700579,0.40332327,-0.0141638,1.33176704,-0.2705207,0.71663919,0.78245454,1.89077162,0.46544664,2.21067823,0.98214325,0.97753891,2.02167289,0.87223344,0.2428636,0.02165183,0.49300384,-0.0099768,-0.0693013,1.7409677,-0.3925263,2.14922604,-0.3671517,1.59800251,-0.2640994,-0.1619173,-0.1845093,1.1792813,1.74739139,0.23116552,-0.1431727,-0.0235643,-0.2024519,0.31417096,-0.4919568,0.75248207,1.04070462,0.75559667,-0.015748,0.05089165,-0.0828848,-0.1524925,0.45218099,1.68264009,0.04403001,-0.2128809,0.02508512,1.55724109,1.28358067,1.49026895,1.37092907,-0.3612247
0.62294531,1.5857445,1.91574164,0.21851968,1.910275,-0.1924361,1.83998218,1.59667531,0.74365013,2.30281792,2.40587023,-0.1864582,2.1721672,1.04918372,2.04126019,1.62687852,0.90216068,0.35766949,1.71062722,1.59846605,1.11893993,0.38577735,2.29782801,1.15049766,-0.0008662,0.9900584,1.53778476,0.02910232,0.50531933,0.11850417,3.34640857,1.03780972,2.56924807,0.02682921,3.75692871,1.7014719,1.76937777,1.54048221,1.66547512,-0.1065855,2.84386897,0.06069113,1.60887567,-0.0422207,1.71249541,0.1030232,0.0569525,-0.3413748,-0.1889359,0.84052324,-0.0103765,0.9407082,0.0421944,0.0916041,1.6578123,2.00533048,1.96951935,2.28201098,2.15587796,0.40656388,2.52582139,1.81274262,0.15687047,0.22470763,1.00136784,0.13723067,1.37425366,1.51808406,-0.4033644,1.6525362,-0.1599255,1.68033772,0.29284468,-0.2520788,-0.0172444,1.62474897,1.90700894,0.55513313,-0.4495754,0.0167116,0.09356948,-0.1702072,0.19871219,0.61768743,1.41250743,1.80026413,0.17978897,-0.0875709,-0.0313373,0.19092426,0.47658707,3.01533608,0.20852996,-0.0265226,0.17308286,1.86519267,3.11266017,1.78157084,2.60306575,1.34269729
-0.4432824,0.85255965,0.47211803,-0.2798523,1.33453654,0.1292014,0.24180456,0.67518727,-0.0459898,0.66590111,0.79968493,-0.1734332,0.47950513,-0.6663169,1.16362978,0.49832983,-0.5706718,-0.290776,0.18585351,0.52964669,-0.3634713,-0.2089912,-0.0949859,-0.0112195,-0.3772189,-0.0858153,0.78473966,-0.5981937,-0.8447702,-0.244064,1.12461946,0.35898343,0.22363864,-0.5672541,0.69176236,-0.2200447,1.11152477,0.69703722,1.26020766,-0.8680908,0.19452012,-0.1054231,0.20933819,-0.5824161,1.10124032,-0.1503205,-0.2523431,-0.4336356,0.21772108,0.17052251,-0.2326034,1.26065711,-0.2115917,0.18974028,-0.0351016,1.13976739,-0.2812649,1.22072473,-0.2440993,0.13435655,0.58438243,-0.030343,-0.3542306,-0.2222422,-0.1199494,0.33103569,-0.2335002,1.79199475,-0.3969491,2.12955277,-0.5120833,1.13409114,0.1569306,-0.1923592,0.00189914,0.53084386,1.16236751,0.20987055,-0.4800057,0.14566311,0.02109825,-0.0735209,-0.6164461,0.3301353,0.21022478,0.69010464,-0.6267971,-0.0736357,-0.3183037,-0.4296205,-0.2462068,1.86080683,0.03946848,-0.3996767,-0.3640533,1.27865542,0.97143023,0.65427732,1.18858208,-0.083016
-0.1935672,0.00754545,0.0183003,-0.4487621,-0.5763462,-0.0241492,0.36020876,-0.3330276,-0.1594172,-0.2516356,-0.1649537,-0.2132279,-0.1560193,0.27270194,0.45501518,-0.5936104,-0.2473435,0.21528475,0.37265749,-0.42847,0.42793099,-0.1003616,0.07666535,-0.0602923,0.32101282,0.23356939,-0.1302943,-0.2530348,-0.1105959,0.03792941,0.23537936,-0.4240256,-0.1976592,0.28480809,0.06401441,0.19372301,-0.0902693,-0.2882611,0.13288983,0.14655112,-0.2206217,-0.1033476,0.20530838,0.2683948,-0.3642173,0.4513051,-0.065374,0.37231977,0.13711834,-0.0689742,0.03665302,-0.1210263,0.14123141,-0.0566097,0.28820629,-0.0678782,0.00419687,0.69634605,-0.1784898,0.70054566,0.45485881,-0.0573096,0.00400231,-0.1986064,0.09516225,0.06902271,-0.3563054,-0.4310785,-0.0241065,-0.4192506,-0.3292377,-0.4259648,0.42977437,0.14877669,-0.4503649,0.39685235,-0.610503,0.39555979,0.02959382,-0.0461537,0.02919752,0.40230169,0.23568712,0.63921264,0.99867325,0.055462,-0.164493,-0.1411375,0.00395238,-0.0405394,0.34410365,-0.2502038,0.388338,-0.0184956,0.08874282,-0.3219381,-0.1162483,0.07818405,0.12762525,0.04227147
0.2437206,0.2404343,-0.16678,-0.2178163,-0.1439422,-0.1888264,0.38056911,-0.2414705,0.04387987,-0.410052,0.0173591,0.32985192,-0.1716104,0.26712377,0.30518207,-0.027821,-0.1698192,-0.1720524,0.216074,-0.1285459,0.0888816,-0.0939543,0.02233201,-0.1302141,-0.2183082,-0.0884162,-0.253062,0.22176592,-0.2746452,-0.0653959,-0.4177575,-0.1176956,-0.0456467,0.13284837,0.05924773,-0.1732945,-0.4123638,-0.2571342,0.32361976,-0.007728,-0.2768542,0.21558488,0.11191038,-0.3418351,-0.0705589,0.24292042,-0.3632602,0.24359156,-0.0635976,0.47510811,-0.1084217,0.02305937,-0.3494193,-0.0231949,0.10615186,-0.0232059,-0.0254613,0.99440789,-0.1095401,0.13709268,0.30032252,-0.2297147,-0.1943221,-0.3830121,0.13666167,0.26076346,-0.6227692,-0.0879378,-0.3969177,-0.0539396,0.1603917,-0.1307838,0.13828853,-0.1352539,0.24382282,0.70299376,-0.1161333,0.71709656,0.16532176,0.07212011,0.07720874,-0.3058044,0.37268922,0.83260044,0.28872886,-0.2417367,-0.1484432,-0.1824258,0.03569073,-0.2432652,0.21592071,-0.0028682,0.13740218,-0.0227878,0.14820924,-0.0330825,0.25228136,0.32415016,-0.2356288,-0.1918474
